participant_id,name,age,gender,education,district,taluka,family_income,below_poverty_line,course_enrolled,training_center_id,enrollment_date,current_status,assessment_score,certified,certification_date,placement_status,company_name,job_role,salary_offered,placement_date,job_location,training_satisfaction,would_recommend
PART_01942,Shweta Bhatt 7,39,Female,Post Graduate,Aurangabad,Taluka_8,1-3 Lakhs,Yes,Automotive Mechanic,TC_0179,2025-02-17,Assessed,77.0,No,,Not Applicable,,,,,,,
PART_01943,Ashok Pawar 56,40,Other,10th Pass,Thane,Taluka_2,5-10 Lakhs,Yes,Cloud Computing,TC_0277,2026-04-10,Completed,95.0,No,,Placed,Mahindra & Mahindra,Fitter,25116.0,,Raigad,2.0,Yes
PART_01944,Sanjay Gupta 32,43,Female,Diploma,Latur,Taluka_3,Below 1 Lakh,Yes,CNC Operation,TC_0300,2025-09-15,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01945,Prakash More 48,21,Male,10th Pass,Nanded,Taluka_9,Above 10 Lakhs,No,Electrician Training,TC_0387,2026-05-08,Certified,84.0,Yes,2026-10-31,Further Studies,,,,,,,
PART_01946,Laxmi Hegde 6,40,Female,10th Pass,Chandrapur,Taluka_4,Below 1 Lakh,Yes,Cloud Computing,TC_0183,2026-02-18,Assessed,46.0,No,,Not Applicable,,,,,,,
PART_01947,Rahul Verma 96,36,Other,Diploma,Chandrapur,Taluka_7,3-5 Lakhs,No,Beauty & Wellness,TC_0236,2026-02-15,Completed,84.0,No,,Not Placed,,,,,,3.0,Yes
PART_01948,Rajesh Kumar 56,35,Male,10th Pass,Dhule,Taluka_10,5-10 Lakhs,Yes,Medical Lab Technology,TC_0282,2026-03-29,Assessed,83.0,No,,Not Applicable,,,,,,,
PART_01949,Anil Kamble 93,38,Female,12th Pass,Jalgaon,Taluka_8,Below 1 Lakh,Yes,Full Stack Development,TC_0368,2025-05-09,Assessed,54.0,No,,Not Applicable,,,,,,,
PART_01950,Meera Nair 57,32,Other,10th Pass,Kolhapur,Taluka_8,1-3 Lakhs,Yes,Welding Technology,TC_0099,2026-06-15,Certified,93.0,Yes,2026-09-25,Not Placed,,,,,,,
PART_01951,Ramesh Jadhav 92,24,Female,12th Pass,Bhiwandi,Taluka_10,Above 10 Lakhs,Yes,Customer Service,TC_0202,2025-09-13,Completed,49.0,No,,Self Employed,,,,,,1.0,Yes
PART_01952,Nitin Bhosale 96,20,Other,Diploma,Kolhapur,Taluka_1,Above 10 Lakhs,Yes,Full Stack Development,TC_0212,2026-08-06,Certified,57.0,Yes,2027-01-12,Placed,Zerodha,Logistics Coordinator,23482.0,2027-04-08,Nagpur,,
PART_01953,Suresh Yadav 65,27,Female,12th Pass,Sangli,Taluka_7,1-3 Lakhs,No,Customer Service,TC_0047,2025-09-18,Assessed,50.0,No,,Not Applicable,,,,,,,
PART_01954,Deepa Iyer 39,42,Female,12th Pass,Amravati,Taluka_1,5-10 Lakhs,Yes,Customer Service,TC_0336,2025-08-06,Certified,48.0,Yes,2025-12-17,Placed,Fortis Healthcare,Content Writer,21232.0,2026-01-23,Dhule,,
PART_01955,Anil Kamble 78,29,Female,10th Pass,Kolhapur,Taluka_3,5-10 Lakhs,No,Data Analytics,TC_0462,2025-11-18,Completed,87.0,No,,Not Placed,,,,,,1.0,Yes
PART_01956,Pooja Joshi 93,18,Male,Post Graduate,Jalna,Taluka_10,Above 10 Lakhs,Yes,Food Processing,TC_0408,2025-04-27,Certified,71.0,Yes,2025-09-03,Placed,Mahindra & Mahindra,DevOps Engineer,51155.0,2025-11-10,Nashik,,
PART_01957,Anil Kamble 83,44,Male,Post Graduate,Sangli,Taluka_7,1-3 Lakhs,Yes,Full Stack Development,TC_0057,2025-02-21,Certified,48.0,Yes,2025-06-13,Not Placed,,,,,,,
PART_01958,Sanjay Gupta 15,41,Male,Graduate,Sangli,Taluka_9,Above 10 Lakhs,No,Retail Management,TC_0116,2026-05-14,Completed,100.0,No,,Placed,Reliance Jio,Customer Support Specialist,28770.0,,Akola,2.0,Maybe
PART_01959,Anil Kamble 54,28,Other,Diploma,Mumbai,Taluka_3,5-10 Lakhs,No,Automotive Mechanic,TC_0349,2026-03-03,Completed,57.0,No,,Placed,Razorpay,Digital Marketing Executive,56463.0,,Nagpur,2.0,No
PART_01960,Kavita Rao 73,34,Female,10th Pass,Nanded,Taluka_9,3-5 Lakhs,No,Medical Lab Technology,TC_0271,2026-08-10,Completed,46.0,No,,Further Studies,,,,,,4.0,No
PART_01961,Ashok Pawar 8,38,Male,Post Graduate,Jalgaon,Taluka_7,Below 1 Lakh,No,Full Stack Development,TC_0340,2025-03-18,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01962,Sunita Kaur 36,24,Female,Post Graduate,Amravati,Taluka_9,5-10 Lakhs,Yes,Retail Management,TC_0385,2025-09-16,Completed,76.0,No,,Placed,ICICI Bank,Machine Operator,69709.0,,Ahmednagar,4.0,No
PART_01963,Pooja Joshi 46,37,Female,Graduate,Sangli,Taluka_6,5-10 Lakhs,No,Welding Technology,TC_0361,2026-03-16,Assessed,96.0,No,,Not Applicable,,,,,,,
PART_01964,Geeta Sawant 100,21,Other,12th Pass,Solapur,Taluka_9,5-10 Lakhs,No,Full Stack Development,TC_0074,2025-01-12,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_01965,Ashok Pawar 68,25,Male,10th Pass,Nanded,Taluka_2,5-10 Lakhs,No,Mobile Repair,TC_0116,2025-05-08,Completed,87.0,No,,Placed,Bajaj Finserv,Machine Operator,70122.0,,Kolhapur,1.0,Yes
PART_01966,Dinesh Shinde 79,44,Male,Graduate,Bhiwandi,Taluka_3,Above 10 Lakhs,No,Digital Marketing,TC_0072,2025-10-04,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01967,Sunita Kaur 2,36,Male,10th Pass,Parbhani,Taluka_10,Below 1 Lakh,Yes,Full Stack Development,TC_0299,2025-03-10,Completed,48.0,No,,Placed,HDFC Bank,Digital Marketing Executive,67543.0,,Nashik,2.0,Maybe
PART_01968,Preeti Chopra 7,40,Female,Graduate,Aurangabad,Taluka_8,Below 1 Lakh,Yes,Retail Management,TC_0355,2025-04-16,Assessed,72.0,No,,Not Applicable,,,,,,,
PART_01969,Deepa Iyer 10,24,Male,Diploma,Mumbai,Taluka_6,1-3 Lakhs,Yes,Retail Management,TC_0133,2026-02-18,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_01970,Deepa Iyer 96,18,Male,Diploma,Amravati,Taluka_7,Below 1 Lakh,No,Digital Marketing,TC_0053,2025-02-04,Completed,92.0,No,,Not Placed,,,,,,1.0,Maybe
PART_01971,Kavita Rao 100,43,Male,10th Pass,Sangli,Taluka_6,Below 1 Lakh,Yes,Food Processing,TC_0465,2026-03-09,Completed,70.0,No,,Further Studies,,,,,,3.0,No
PART_01972,Anil Kamble 87,25,Female,Graduate,Thane,Taluka_1,Above 10 Lakhs,Yes,Beauty & Wellness,TC_0399,2026-08-05,Completed,63.0,No,,Placed,Unacademy,Medical Lab Technician,53467.0,,Yavatmal,1.0,No
PART_01973,Nitin Bhosale 67,20,Other,12th Pass,Sangli,Taluka_2,3-5 Lakhs,No,Digital Marketing,TC_0314,2025-05-24,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01974,Anjali Reddy 55,35,Female,Graduate,Thane,Taluka_7,5-10 Lakhs,Yes,Cloud Computing,TC_0020,2025-02-11,Ongoing,,No,,Not Applicable,,,,,,5.0,No
PART_01975,Amit Patel 74,23,Other,10th Pass,Jalna,Taluka_1,3-5 Lakhs,Yes,Mobile Repair,TC_0299,2025-06-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01976,Geeta Sawant 16,32,Female,Post Graduate,Solapur,Taluka_5,1-3 Lakhs,Yes,Customer Service,TC_0189,2025-05-26,Completed,42.0,No,,Placed,Apollo Hospitals,Technician,25061.0,,Ahmednagar,1.0,Yes
PART_01977,Neha Dubey 36,34,Female,Post Graduate,Latur,Taluka_7,1-3 Lakhs,No,Customer Service,TC_0101,2025-11-15,Assessed,66.0,No,,Not Applicable,,,,,,,
PART_01978,Vikram Singh 30,23,Other,10th Pass,Latur,Taluka_9,1-3 Lakhs,No,Digital Marketing,TC_0299,2026-03-28,Ongoing,,No,,Not Applicable,,,,,,2.0,Yes
PART_01979,Usha Menon 36,19,Other,12th Pass,Nanded,Taluka_5,1-3 Lakhs,Yes,Beauty & Wellness,TC_0421,2025-01-31,Completed,52.0,No,,Placed,Max Healthcare,Machine Learning Engineer,20885.0,,Bhiwandi,1.0,No
PART_01980,Vikram Singh 27,18,Other,12th Pass,Ahmednagar,Taluka_1,5-10 Lakhs,No,Cloud Computing,TC_0023,2025-01-11,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01981,Sanjay Gupta 21,37,Male,Diploma,Nashik,Taluka_10,Above 10 Lakhs,Yes,Food Processing,TC_0103,2026-08-09,Assessed,71.0,No,,Not Applicable,,,,,,,
PART_01982,Sanjay Gupta 29,37,Male,12th Pass,Aurangabad,Taluka_6,Below 1 Lakh,Yes,Welding Technology,TC_0213,2026-06-01,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01983,Pooja Joshi 12,45,Female,Diploma,Amravati,Taluka_1,Below 1 Lakh,No,Cloud Computing,TC_0414,2026-08-06,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01984,Preeti Chopra 9,44,Male,Graduate,Jalgaon,Taluka_2,5-10 Lakhs,No,Automotive Mechanic,TC_0429,2026-07-21,Completed,90.0,No,,Not Placed,,,,,,3.0,Yes
PART_01985,Anil Kamble 55,27,Other,Post Graduate,Aurangabad,Taluka_8,1-3 Lakhs,Yes,Automotive Mechanic,TC_0480,2025-12-19,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01986,Sneha Deshmukh 79,27,Male,Graduate,Pune,Taluka_3,Below 1 Lakh,Yes,Welding Technology,TC_0302,2026-08-24,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_01987,Deepa Iyer 71,37,Male,10th Pass,Nagpur,Taluka_7,5-10 Lakhs,Yes,Accounting & GST,TC_0105,2025-12-13,Certified,80.0,Yes,2026-03-31,Placed,Cognizant,Logistics Coordinator,25923.0,2026-05-31,Yavatmal,,
PART_01988,Geeta Sawant 64,35,Female,10th Pass,Thane,Taluka_7,Above 10 Lakhs,No,CNC Operation,TC_0352,2026-04-03,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_01989,Amit Patel 29,30,Female,12th Pass,Dhule,Taluka_3,Above 10 Lakhs,No,Medical Lab Technology,TC_0152,2025-10-16,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_01990,Amit Patel 73,39,Other,12th Pass,Nagpur,Taluka_2,1-3 Lakhs,Yes,Customer Service,TC_0431,2026-06-02,Certified,77.0,Yes,2026-09-01,Not Placed,,,,,,,
PART_01991,Sneha Deshmukh 18,45,Female,10th Pass,Nashik,Taluka_6,1-3 Lakhs,Yes,Warehouse Management,TC_0283,2025-10-24,Completed,77.0,No,,Not Placed,,,,,,1.0,No
PART_01992,Rekha Pillai 4,36,Male,Graduate,Akola,Taluka_1,5-10 Lakhs,No,CNC Operation,TC_0479,2025-07-24,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01993,Sunita Kaur 49,21,Other,12th Pass,Akola,Taluka_8,Above 10 Lakhs,Yes,Mobile Repair,TC_0378,2025-03-29,Dropped Out,,No,,Not Applicable,,,,,,,
PART_01994,Prakash More 72,24,Male,Post Graduate,Sangli,Taluka_2,Below 1 Lakh,Yes,Mobile Repair,TC_0271,2026-03-09,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_01995,Preeti Chopra 78,18,Other,Diploma,Nanded,Taluka_6,Below 1 Lakh,No,Data Analytics,TC_0419,2025-11-03,Completed,42.0,No,,Further Studies,,,,,,5.0,Yes
PART_01996,Dinesh Shinde 21,33,Female,12th Pass,Jalna,Taluka_7,5-10 Lakhs,Yes,Electrician Training,TC_0181,2025-08-24,Certified,40.0,Yes,2025-12-27,Not Placed,,,,,,,
PART_01997,Pooja Joshi 16,40,Other,Diploma,Thane,Taluka_7,3-5 Lakhs,No,Warehouse Management,TC_0487,2025-07-19,Completed,93.0,No,,Placed,Crompton Greaves,UI/UX Designer,34716.0,,Ahmednagar,4.0,Maybe
PART_01998,Priya Sharma 71,26,Other,Diploma,Mumbai,Taluka_5,1-3 Lakhs,No,Medical Lab Technology,TC_0469,2026-05-10,Completed,48.0,No,,Placed,Accenture,Cloud Engineer,15717.0,,Osmanabad,3.0,No
PART_01999,Ashok Pawar 38,43,Other,Diploma,Amravati,Taluka_2,Above 10 Lakhs,Yes,Electrician Training,TC_0357,2026-03-02,Assessed,92.0,No,,Not Applicable,,,,,,,
PART_02000,Rekha Pillai 8,21,Female,Post Graduate,Jalna,Taluka_2,1-3 Lakhs,No,Warehouse Management,TC_0112,2025-05-20,Completed,94.0,No,,Not Placed,,,,,,2.0,No
PART_02001,Meera Nair 15,29,Male,Graduate,Nanded,Taluka_6,5-10 Lakhs,No,Beauty & Wellness,TC_0325,2026-04-20,Ongoing,,No,,Not Applicable,,,,,,1.0,Maybe
PART_02002,Anjali Reddy 6,21,Male,Diploma,Parbhani,Taluka_4,3-5 Lakhs,Yes,CNC Operation,TC_0449,2026-08-09,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02003,Sunita Kaur 53,21,Other,Diploma,Aurangabad,Taluka_6,3-5 Lakhs,No,Accounting & GST,TC_0072,2026-06-04,Completed,67.0,No,,Placed,Amazon,HR Coordinator,77143.0,,Ahmednagar,4.0,Maybe
PART_02004,Anjali Reddy 58,40,Other,10th Pass,Jalgaon,Taluka_5,Below 1 Lakh,Yes,Medical Lab Technology,TC_0060,2026-03-26,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02005,Meera Nair 96,31,Male,12th Pass,Parbhani,Taluka_4,5-10 Lakhs,Yes,Mobile Repair,TC_0296,2025-01-03,Ongoing,,No,,Not Applicable,,,,,,4.0,Yes
PART_02006,Amit Patel 40,26,Other,10th Pass,Nashik,Taluka_1,3-5 Lakhs,No,Electrician Training,TC_0207,2025-09-13,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02007,Anjali Reddy 33,45,Female,Graduate,Solapur,Taluka_3,Below 1 Lakh,No,Full Stack Development,TC_0107,2026-05-30,Completed,96.0,No,,Placed,ICICI Bank,Nurse,40799.0,,Beed,3.0,Yes
PART_02008,Amit Patel 27,24,Male,Graduate,Kolhapur,Taluka_5,Above 10 Lakhs,No,Beauty & Wellness,TC_0021,2025-05-03,Certified,73.0,Yes,2025-08-24,Further Studies,,,,,,,
PART_02009,Mohan Rao 12,41,Other,Post Graduate,Pune,Taluka_10,5-10 Lakhs,Yes,Cloud Computing,TC_0139,2025-09-07,Certified,71.0,Yes,2026-01-06,Further Studies,,,,,,,
PART_02010,Mohan Rao 47,32,Female,10th Pass,Mumbai,Taluka_2,1-3 Lakhs,Yes,Mobile Repair,TC_0116,2025-08-27,Assessed,96.0,No,,Not Applicable,,,,,,,
PART_02011,Priya Sharma 4,42,Male,Post Graduate,Aurangabad,Taluka_10,Above 10 Lakhs,Yes,CNC Operation,TC_0283,2026-06-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02012,Prakash More 17,19,Male,Diploma,Jalgaon,Taluka_1,Above 10 Lakhs,No,Food Processing,TC_0315,2025-04-04,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
PART_02013,Ashok Pawar 34,30,Male,Graduate,Nagpur,Taluka_4,1-3 Lakhs,Yes,Digital Marketing,TC_0223,2026-06-25,Completed,40.0,No,,Further Studies,,,,,,5.0,Yes
PART_02014,Manoj Tiwari 23,21,Female,12th Pass,Mumbai,Taluka_1,1-3 Lakhs,No,Cloud Computing,TC_0418,2025-08-30,Completed,88.0,No,,Self Employed,,,,,,4.0,Yes
PART_02015,Preeti Chopra 43,25,Other,Diploma,Sangli,Taluka_4,5-10 Lakhs,No,Automotive Mechanic,TC_0436,2025-05-31,Assessed,56.0,No,,Not Applicable,,,,,,,
PART_02016,Sneha Deshmukh 1,42,Male,Graduate,Parbhani,Taluka_1,1-3 Lakhs,Yes,Data Analytics,TC_0326,2026-04-12,Assessed,86.0,No,,Not Applicable,,,,,,,
PART_02017,Sunita Kaur 46,19,Male,Post Graduate,Ahmednagar,Taluka_3,1-3 Lakhs,Yes,Beauty & Wellness,TC_0054,2026-05-02,Ongoing,,No,,Not Applicable,,,,,,5.0,Yes
PART_02018,Preeti Chopra 9,26,Male,10th Pass,Aurangabad,Taluka_3,1-3 Lakhs,Yes,CNC Operation,TC_0399,2026-02-11,Certified,85.0,Yes,2026-05-28,Placed,Amazon,Accountant,24821.0,2026-07-03,Sangli,,
PART_02019,Laxmi Hegde 100,34,Female,12th Pass,Nanded,Taluka_9,5-10 Lakhs,No,Digital Marketing,TC_0162,2026-01-21,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_02020,Anil Kamble 16,34,Male,12th Pass,Jalgaon,Taluka_7,5-10 Lakhs,Yes,Cloud Computing,TC_0170,2025-07-07,Completed,76.0,No,,Self Employed,,,,,,5.0,Yes
PART_02021,Shweta Bhatt 46,22,Female,Diploma,Latur,Taluka_2,5-10 Lakhs,Yes,Medical Lab Technology,TC_0294,2026-04-16,Certified,96.0,Yes,2026-10-10,Not Placed,,,,,,,
PART_02022,Manoj Tiwari 63,22,Female,Graduate,Mumbai,Taluka_5,Below 1 Lakh,Yes,Automotive Mechanic,TC_0497,2026-02-16,Completed,56.0,No,,Self Employed,,,,,,5.0,No
PART_02023,Geeta Sawant 67,20,Other,Post Graduate,Solapur,Taluka_6,5-10 Lakhs,Yes,Beauty & Wellness,TC_0212,2025-09-07,Ongoing,,No,,Not Applicable,,,,,,1.0,Yes
PART_02024,Nitin Bhosale 20,28,Male,12th Pass,Solapur,Taluka_9,Below 1 Lakh,No,Welding Technology,TC_0407,2026-03-12,Assessed,81.0,No,,Not Applicable,,,,,,,
PART_02025,Pooja Joshi 55,29,Other,12th Pass,Parbhani,Taluka_5,5-10 Lakhs,No,Accounting & GST,TC_0121,2025-09-05,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02026,Anjali Reddy 27,27,Male,Diploma,Nashik,Taluka_9,Above 10 Lakhs,No,Mobile Repair,TC_0379,2025-01-01,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02027,Arun Kulkarni 28,22,Female,Diploma,Ahmednagar,Taluka_4,Above 10 Lakhs,Yes,Electrician Training,TC_0011,2026-04-07,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02028,Dinesh Shinde 25,43,Female,Diploma,Aurangabad,Taluka_9,Above 10 Lakhs,No,Automotive Mechanic,TC_0021,2026-01-04,Assessed,50.0,No,,Not Applicable,,,,,,,
PART_02029,Laxmi Hegde 6,30,Other,12th Pass,Amravati,Taluka_8,Below 1 Lakh,No,Accounting & GST,TC_0317,2025-04-29,Completed,48.0,No,,Not Placed,,,,,,3.0,No
PART_02030,Geeta Sawant 63,37,Other,Graduate,Solapur,Taluka_3,Below 1 Lakh,No,CNC Operation,TC_0392,2026-07-30,Completed,41.0,No,,Not Placed,,,,,,5.0,Maybe
PART_02031,Priya Sharma 91,25,Female,Diploma,Nanded,Taluka_9,Above 10 Lakhs,No,Cloud Computing,TC_0136,2025-06-25,Completed,50.0,No,,Placed,Byju's,Machine Learning Engineer,40349.0,,Dhule,4.0,Yes
PART_02032,Meera Nair 89,29,Other,Post Graduate,Kolhapur,Taluka_6,1-3 Lakhs,Yes,Warehouse Management,TC_0370,2025-08-20,Ongoing,,No,,Not Applicable,,,,,,5.0,Maybe
PART_02033,Nitin Bhosale 34,32,Other,10th Pass,Akola,Taluka_5,Below 1 Lakh,No,Customer Service,TC_0001,2025-12-28,Certified,56.0,Yes,2026-04-07,Self Employed,,,,,,,
PART_02034,Meera Nair 45,25,Male,Diploma,Akola,Taluka_4,1-3 Lakhs,No,Mobile Repair,TC_0216,2026-01-13,Assessed,89.0,No,,Not Applicable,,,,,,,
PART_02035,Shweta Bhatt 19,31,Other,12th Pass,Akola,Taluka_7,1-3 Lakhs,No,Beauty & Wellness,TC_0276,2025-12-07,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02036,Manoj Tiwari 19,39,Female,Graduate,Pune,Taluka_9,Below 1 Lakh,Yes,Automotive Mechanic,TC_0227,2026-07-22,Assessed,43.0,No,,Not Applicable,,,,,,,
PART_02037,Rajesh Kumar 40,29,Other,Post Graduate,Parbhani,Taluka_10,1-3 Lakhs,No,Cloud Computing,TC_0307,2026-02-09,Assessed,68.0,No,,Not Applicable,,,,,,,
PART_02038,Laxmi Hegde 53,27,Female,12th Pass,Nashik,Taluka_10,Below 1 Lakh,No,Mobile Repair,TC_0166,2026-07-28,Completed,96.0,No,,Not Placed,,,,,,5.0,Maybe
PART_02039,Anil Kamble 66,33,Female,Diploma,Bhiwandi,Taluka_9,3-5 Lakhs,No,Beauty & Wellness,TC_0030,2026-02-13,Certified,82.0,Yes,2026-07-18,Not Placed,,,,,,,
PART_02040,Suresh Yadav 38,31,Female,Post Graduate,Sangli,Taluka_6,Above 10 Lakhs,Yes,Warehouse Management,TC_0281,2025-12-20,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02041,Dinesh Shinde 86,44,Other,10th Pass,Pune,Taluka_7,Below 1 Lakh,No,Retail Management,TC_0414,2025-10-15,Completed,65.0,No,,Placed,Cognizant,Technician,26472.0,,Bhiwandi,5.0,Yes
PART_02042,Neha Dubey 7,39,Female,Post Graduate,Nagpur,Taluka_1,Above 10 Lakhs,No,CNC Operation,TC_0155,2025-04-21,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_02043,Laxmi Hegde 97,29,Male,12th Pass,Akola,Taluka_7,5-10 Lakhs,Yes,Beauty & Wellness,TC_0089,2025-08-01,Assessed,84.0,No,,Not Applicable,,,,,,,
PART_02044,Deepa Iyer 29,18,Female,10th Pass,Amravati,Taluka_3,5-10 Lakhs,Yes,Customer Service,TC_0424,2025-07-08,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_02045,Manoj Tiwari 20,23,Male,10th Pass,Jalna,Taluka_9,5-10 Lakhs,Yes,Automotive Mechanic,TC_0266,2026-08-07,Completed,43.0,No,,Not Placed,,,,,,2.0,Yes
PART_02046,Rahul Verma 77,42,Female,Post Graduate,Ahmednagar,Taluka_6,1-3 Lakhs,Yes,Beauty & Wellness,TC_0389,2026-04-10,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02047,Deepa Iyer 75,24,Male,Diploma,Nanded,Taluka_2,5-10 Lakhs,Yes,Accounting & GST,TC_0243,2026-01-02,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02048,Preeti Chopra 36,19,Other,12th Pass,Latur,Taluka_1,1-3 Lakhs,No,CNC Operation,TC_0017,2025-03-18,Completed,68.0,No,,Not Placed,,,,,,2.0,No
PART_02049,Mohan Rao 50,22,Male,Graduate,Sangli,Taluka_1,5-10 Lakhs,Yes,Mobile Repair,TC_0484,2025-07-31,Ongoing,,No,,Not Applicable,,,,,,3.0,No
PART_02050,Meera Nair 61,44,Male,Graduate,Dhule,Taluka_8,Below 1 Lakh,Yes,Cloud Computing,TC_0021,2025-02-14,Assessed,47.0,No,,Not Applicable,,,,,,,
PART_02051,Sneha Deshmukh 11,39,Male,Graduate,Ahmednagar,Taluka_7,Below 1 Lakh,Yes,Food Processing,TC_0397,2026-04-11,Completed,54.0,No,,Not Placed,,,,,,2.0,Maybe
PART_02052,Laxmi Hegde 46,35,Female,Diploma,Akola,Taluka_9,Below 1 Lakh,Yes,Warehouse Management,TC_0275,2025-12-02,Assessed,42.0,No,,Not Applicable,,,,,,,
PART_02053,Anil Kamble 42,31,Male,Diploma,Amravati,Taluka_1,5-10 Lakhs,No,Accounting & GST,TC_0114,2026-07-28,Completed,44.0,No,,Placed,Unacademy,Business Analyst,58397.0,,Jalgaon,2.0,Maybe
PART_02054,Suresh Yadav 49,42,Female,10th Pass,Nagpur,Taluka_8,Below 1 Lakh,Yes,Medical Lab Technology,TC_0279,2026-02-05,Completed,43.0,No,,Self Employed,,,,,,5.0,Maybe
PART_02055,Deepa Iyer 65,22,Other,Diploma,Bhiwandi,Taluka_3,Above 10 Lakhs,Yes,Digital Marketing,TC_0084,2025-05-25,Ongoing,,No,,Not Applicable,,,,,,4.0,Maybe
PART_02056,Sneha Deshmukh 87,35,Male,12th Pass,Solapur,Taluka_3,Above 10 Lakhs,No,Digital Marketing,TC_0295,2025-10-12,Certified,93.0,Yes,2026-01-10,Not Placed,,,,,,,
PART_02057,Prakash More 62,35,Other,Diploma,Thane,Taluka_9,Below 1 Lakh,No,Accounting & GST,TC_0371,2026-05-12,Ongoing,,No,,Not Applicable,,,,,,3.0,Yes
PART_02058,Sneha Deshmukh 80,18,Female,10th Pass,Chandrapur,Taluka_9,1-3 Lakhs,Yes,Welding Technology,TC_0203,2025-06-22,Completed,52.0,No,,Not Placed,,,,,,4.0,No
PART_02059,Usha Menon 62,39,Male,Post Graduate,Solapur,Taluka_7,1-3 Lakhs,Yes,Customer Service,TC_0263,2026-03-24,Certified,43.0,Yes,2026-08-31,Not Placed,,,,,,,
PART_02060,Dinesh Shinde 67,35,Male,12th Pass,Nanded,Taluka_1,Below 1 Lakh,No,CNC Operation,TC_0081,2025-08-29,Ongoing,,No,,Not Applicable,,,,,,2.0,No
PART_02061,Amit Patel 95,23,Other,Diploma,Dhule,Taluka_4,5-10 Lakhs,No,Customer Service,TC_0478,2026-02-20,Assessed,67.0,No,,Not Applicable,,,,,,,
PART_02062,Kavita Rao 9,34,Female,10th Pass,Chandrapur,Taluka_1,Above 10 Lakhs,No,Medical Lab Technology,TC_0236,2025-03-11,Completed,44.0,No,,Not Placed,,,,,,1.0,Yes
PART_02063,Deepa Iyer 89,38,Male,Graduate,Mumbai,Taluka_1,Above 10 Lakhs,No,Full Stack Development,TC_0439,2025-08-07,Completed,40.0,No,,Not Placed,,,,,,5.0,No
PART_02064,Anil Kamble 14,31,Male,Post Graduate,Amravati,Taluka_5,5-10 Lakhs,No,Electrician Training,TC_0274,2025-01-21,Completed,98.0,No,,Further Studies,,,,,,2.0,Maybe
PART_02065,Amit Patel 35,43,Female,Graduate,Aurangabad,Taluka_7,Below 1 Lakh,No,Data Analytics,TC_0040,2026-02-04,Completed,100.0,No,,Placed,ICICI Bank,Quality Analyst,65510.0,,Satara,4.0,Yes
PART_02066,Usha Menon 80,41,Female,12th Pass,Pune,Taluka_10,Above 10 Lakhs,Yes,Digital Marketing,TC_0462,2025-11-12,Dropped Out,,No,,Not Applicable,,,,,,,
PART_02067,Priya Sharma 83,19,Male,Post Graduate,Ahmednagar,Taluka_2,Below 1 Lakh,Yes,Welding Technology,TC_0325,2026-03-05,Assessed,68.0,No,,Not Applicable,,,,,,,
PART_02068,Manoj Tiwari 10,35,Male,Post Graduate,Aurangabad,Taluka_9,1-3 Lakhs,Yes,Full Stack Development,TC_0356,2025-07-30,Completed,53.0,No,,Not Placed,,,,,,5.0,Maybe
PART_02069,Ashok Pawar 10,18,Other,12th Pass,Jalgaon,Taluka_8,3-5 Lakhs,Yes,Welding Technology,TC_0110,2025-03-06,Ongoing,,No,,Not Applicable,,,,,,4.0,No
PART_02070,Rajesh Kumar 63,25,Male,10th Pass,Nagpur,Taluka_10,1-3 Lakhs,No,CNC Operation,TC_0315,2025-03-14,Completed,47.0,No,,Not Placed,,,,,,2.0,Yes
PART_02071,Manoj Tiwari 25,18,Other,Post Graduate,Jalna,Taluka_5,Below 1 Lakh,No,Medical Lab Technology,TC_0021,2025-09-09,Ongoing,,No,,Not Applicable,,,,,,3.0,Maybe
